,RAW_AF7,RAW_AF8
570,370.12057000000004,866.9046599999999
571,371.76556,863.6147
572,381.63544,861.9697
573,406.31015,865.25964
574,416.18002,863.6147
575,427.6949,858.67975
576,442.49973,857.0347
577,449.07962000000003,861.9697
578,467.1744,858.67975
579,478.68927,857.0347
580,498.42905,861.9697
581,514.87885,855.3898
582,513.2339,852.0998
583,537.90857,855.3898
584,542.8435,853.7448
585,556.0033599999999,853.7448
586,556.0033599999999,853.7448
587,577.3881,852.0998
588,582.3230599999999,852.0998
589,587.258,855.3898
590,592.1929299999999,852.0998
591,592.1929299999999,853.7448
592,608.6427,858.67975
593,623.4476,858.67975
594,621.80255,863.6147
595,639.89734,860.3247
596,644.8323,853.7448
597,643.1873,855.3898
598,657.9921,860.3247
599,656.34717,853.7448
600,666.21704,853.7448
601,672.7969400000001,853.7448
602,669.507,847.16486
603,674.44196,845.5199
604,690.8917,848.8099
605,695.82666,853.7448
606,689.24677,847.16486
607,694.1817,847.16486
608,713.92145,848.8099
609,713.92145,850.4548300000001
610,708.9865,847.16486
611,723.7913,845.5199
612,730.3713,848.8099
613,727.0813,848.8099
614,725.4363400000001,848.8099
615,751.75604,853.7448
616,738.5962,852.0998
617,733.66125,850.4548300000001
618,748.46606,848.8099
619,743.5311,845.5199
620,748.46606,850.4548300000001
621,745.1761,843.87494
622,755.0459599999999,845.5199
623,758.33594,847.16486
624,755.0459599999999,848.8099
625,756.691,848.8099
626,761.6259,845.5199
627,768.2058,850.4548300000001
628,773.14075,853.7448
629,764.91583,847.16486
630,764.91583,843.87494
631,778.0757,852.0998
632,773.14075,848.8099
633,781.3656599999999,853.7448
634,791.2355299999999,860.3247
635,778.0757,848.8099
636,784.6556400000001,850.4548300000001
637,778.0757,852.0998
638,774.7857700000001,845.5199
639,786.3006,850.4548300000001
640,783.0106,855.3898
641,783.0106,850.4548300000001
642,801.1054,852.0998
643,789.5906,853.7448
644,789.5906,853.7448
645,781.3656599999999,850.4548300000001
646,786.3006,850.4548300000001
647,791.2355299999999,848.8099
648,787.94556,847.16486
649,799.46045,848.8099
650,794.5255,843.87494
651,794.5255,850.4548300000001
652,794.5255,853.7448
653,804.3954,852.0998
654,796.1705,850.4548300000001
655,812.6203,853.7448
656,802.7504,853.7448
657,794.5255,852.0998
658,794.5255,855.3898
659,797.8155,852.0998
660,810.9753,853.7448
661,796.1705,852.0998
662,806.04034,850.4548300000001
663,801.1054,850.4548300000001
664,806.04034,853.7448
665,797.8155,852.0998
666,806.04034,853.7448
667,801.1054,850.4548300000001
668,797.8155,852.0998
669,802.7504,850.4548300000001
670,807.68536,848.8099
671,801.1054,848.8099
672,802.7504,847.16486
673,802.7504,845.5199
674,801.1054,842.2299
675,814.26526,848.8099
676,812.6203,852.0998
677,822.4902,850.4548300000001
678,812.6203,845.5199
679,810.9753,843.87494
680,820.8452,848.8099
681,814.26526,847.16486
682,819.2002,852.0998
683,812.6203,847.16486
684,817.55524,842.2299
685,806.04034,842.2299
686,801.1054,843.87494
687,806.04034,848.8099
688,815.9103,855.3898
689,802.7504,852.0998
690,817.55524,842.2299
691,817.55524,842.2299
692,802.7504,843.87494
693,809.3303,842.2299
694,810.9753,840.5849599999999
695,819.2002,845.5199
696,806.04034,845.5199
697,812.6203,848.8099
698,806.04034,845.5199
699,801.1054,845.5199
700,797.8155,843.87494
701,807.68536,840.5849599999999
702,810.9753,847.16486
703,807.68536,848.8099
704,807.68536,850.4548300000001
705,820.8452,848.8099
706,807.68536,848.8099
707,809.3303,843.87494
708,815.9103,852.0998
709,807.68536,850.4548300000001
710,812.6203,845.5199
711,801.1054,848.8099
712,809.3303,850.4548300000001
713,812.6203,852.0998
714,802.7504,847.16486
715,810.9753,852.0998
716,802.7504,848.8099
717,801.1054,845.5199
718,806.04034,847.16486
719,814.26526,850.4548300000001
720,810.9753,848.8099
721,822.4902,848.8099
722,809.3303,847.16486
723,814.26526,848.8099
724,810.9753,848.8099
725,806.04034,848.8099
726,815.9103,847.16486
727,810.9753,843.87494
728,814.26526,848.8099
729,815.9103,845.5199
730,814.26526,848.8099
731,797.8155,848.8099
732,819.2002,847.16486
733,815.9103,848.8099
734,804.3954,847.16486
735,815.9103,848.8099
736,815.9103,852.0998
737,807.68536,857.0347
738,812.6203,848.8099
739,824.13513,857.0347
740,809.3303,850.4548300000001
741,814.26526,845.5199
742,809.3303,845.5199
743,819.2002,848.8099
744,814.26526,853.7448
745,815.9103,850.4548300000001
746,819.2002,853.7448
747,807.68536,850.4548300000001
748,814.26526,843.87494
749,824.13513,845.5199
750,817.55524,845.5199
751,810.9753,843.87494
752,815.9103,850.4548300000001
753,815.9103,843.87494
754,814.26526,843.87494
755,815.9103,845.5199
756,817.55524,838.94
757,815.9103,847.16486
758,806.04034,848.8099
759,810.9753,847.16486
760,812.6203,848.8099
761,814.26526,852.0998
762,807.68536,847.16486
763,817.55524,850.4548300000001
764,812.6203,850.4548300000001
765,810.9753,850.4548300000001
766,807.68536,843.87494
767,819.2002,852.0998
768,812.6203,850.4548300000001
769,819.2002,852.0998
770,819.2002,855.3898
771,812.6203,848.8099
772,817.55524,857.0347
773,814.26526,845.5199
774,820.8452,850.4548300000001
775,812.6203,853.7448
776,817.55524,847.16486
777,810.9753,848.8099
778,810.9753,847.16486
779,814.26526,845.5199
780,812.6203,848.8099
781,819.2002,853.7448
782,815.9103,852.0998
783,809.3303,845.5199
784,814.26526,845.5199
785,809.3303,847.16486
786,806.04034,847.16486
787,817.55524,853.7448
788,810.9753,853.7448
789,810.9753,850.4548300000001
790,804.3954,848.8099
791,797.8155,845.5199
792,809.3303,850.4548300000001
793,810.9753,850.4548300000001
794,807.68536,852.0998
795,809.3303,853.7448
796,802.7504,847.16486
797,804.3954,850.4548300000001
798,807.68536,852.0998
799,809.3303,852.0998
800,815.9103,853.7448
801,812.6203,855.3898
802,804.3954,857.0347
803,806.04034,857.0347
804,801.1054,850.4548300000001
805,804.3954,853.7448
806,802.7504,843.87494
807,812.6203,843.87494
808,810.9753,848.8099
809,815.9103,847.16486
810,814.26526,850.4548300000001
811,809.3303,843.87494
812,812.6203,843.87494
813,801.1054,842.2299
814,797.8155,840.5849599999999
815,809.3303,843.87494
816,810.9753,845.5199
817,815.9103,842.2299
818,824.13513,847.16486
819,809.3303,847.16486
820,807.68536,850.4548300000001
821,809.3303,850.4548300000001
822,820.8452,853.7448
823,812.6203,845.5199
824,814.26526,845.5199
825,815.9103,848.8099
826,810.9753,847.16486
827,820.8452,852.0998
828,817.55524,845.5199
829,824.13513,845.5199
830,814.26526,845.5199
831,806.04034,848.8099
832,806.04034,848.8099
833,817.55524,852.0998
834,815.9103,848.8099
835,822.4902,840.5849599999999
836,829.07007,845.5199
837,814.26526,842.2299
838,822.4902,843.87494
839,817.55524,845.5199
840,825.78015,848.8099
841,819.2002,852.0998
842,820.8452,852.0998
843,815.9103,852.0998
844,809.3303,853.7448
845,812.6203,852.0998
846,824.13513,852.0998
847,817.55524,852.0998
848,815.9103,850.4548300000001
849,824.13513,855.3898
850,809.3303,852.0998
851,817.55524,853.7448
852,814.26526,852.0998
853,822.4902,850.4548300000001
854,810.9753,848.8099
855,812.6203,852.0998
856,812.6203,852.0998
857,806.04034,850.4548300000001
858,814.26526,850.4548300000001
859,810.9753,850.4548300000001
860,815.9103,850.4548300000001
861,814.26526,852.0998
862,809.3303,853.7448
863,817.55524,853.7448
864,815.9103,850.4548300000001
865,809.3303,852.0998
866,822.4902,852.0998
867,819.2002,848.8099
868,810.9753,852.0998
869,817.55524,848.8099
870,819.2002,845.5199
871,824.13513,850.4548300000001
872,814.26526,848.8099
873,822.4902,850.4548300000001
874,814.26526,850.4548300000001
875,819.2002,850.4548300000001
876,810.9753,852.0998
877,815.9103,847.16486
878,819.2002,852.0998
879,812.6203,845.5199
880,815.9103,843.87494
881,820.8452,847.16486
882,815.9103,850.4548300000001
883,806.04034,847.16486
884,807.68536,852.0998
885,802.7504,845.5199
886,810.9753,847.16486
887,820.8452,853.7448
888,820.8452,848.8099
889,824.13513,857.0347
890,814.26526,852.0998
891,814.26526,843.87494
892,807.68536,845.5199
893,807.68536,848.8099
894,815.9103,848.8099
895,820.8452,848.8099
896,817.55524,843.87494
897,830.7151,848.8099
898,814.26526,847.16486
899,814.26526,842.2299
900,807.68536,847.16486
901,801.1054,843.87494
902,804.3954,837.295
903,814.26526,837.295
904,820.8452,840.5849599999999
905,802.7504,838.94
906,810.9753,843.87494
907,797.8155,843.87494
908,807.68536,852.0998
909,822.4902,852.0998
910,814.26526,843.87494
911,810.9753,847.16486
912,809.3303,842.2299
913,815.9103,850.4548300000001
914,815.9103,853.7448
915,827.4251,853.7448
916,829.07007,855.3898
917,809.3303,848.8099
918,824.13513,852.0998
919,827.4251,848.8099
920,820.8452,850.4548300000001
921,825.78015,850.4548300000001
922,822.4902,847.16486
923,815.9103,843.87494
924,830.7151,843.87494
925,834.005,850.4548300000001
926,832.36005,855.3898
927,842.2299,853.7448
928,832.36005,843.87494
929,835.65,845.5199
930,837.295,838.94
931,829.07007,834.005
932,845.5199,847.16486
933,834.005,850.4548300000001
934,834.005,848.8099
935,830.7151,852.0998
936,829.07007,848.8099
937,837.295,845.5199
938,832.36005,842.2299
939,840.5849599999999,842.2299
940,835.65,840.5849599999999
941,822.4902,847.16486
942,830.7151,845.5199
943,832.36005,848.8099
944,815.9103,847.16486
945,830.7151,845.5199
946,824.13513,848.8099
947,812.6203,850.4548300000001
948,815.9103,848.8099
949,814.26526,837.295
950,824.13513,845.5199
951,807.68536,843.87494
952,815.9103,850.4548300000001
953,801.1054,852.0998
954,799.46045,843.87494
955,812.6203,845.5199
956,806.04034,842.2299
957,809.3303,848.8099
958,809.3303,850.4548300000001
959,804.3954,845.5199
960,814.26526,845.5199
961,810.9753,847.16486
962,806.04034,847.16486
963,812.6203,855.3898
964,804.3954,848.8099
965,810.9753,843.87494
966,815.9103,852.0998
967,817.55524,847.16486
968,820.8452,848.8099
969,809.3303,847.16486
970,814.26526,847.16486
971,809.3303,850.4548300000001
972,817.55524,852.0998
973,804.3954,852.0998
974,814.26526,850.4548300000001
975,807.68536,852.0998
976,801.1054,855.3898
977,806.04034,852.0998
978,814.26526,853.7448
979,807.68536,848.8099
980,820.8452,848.8099
981,817.55524,855.3898
982,807.68536,852.0998
983,815.9103,855.3898
984,804.3954,845.5199
985,810.15285,850.4548500000001
986,802.7504,843.87494
987,802.7504,842.2299
988,810.9753,843.87494
989,819.2002,843.87494
990,827.4251,848.8099
991,815.9103,850.4548300000001
992,814.26526,848.8099
993,822.4902,853.7448
994,820.8452,848.8099
995,819.2002,852.0998
996,812.6203,845.5199
997,819.2002,850.4548300000001
998,812.6203,855.3898
999,812.6203,845.5199
1000,815.9103,847.16486
1001,814.26526,845.5199
1002,815.9103,847.16486
1003,809.3303,852.0998
1004,810.9753,853.7448
1005,810.9753,858.67975
1006,809.3303,850.4548300000001
1007,807.68536,848.8099
1008,809.3303,855.3898
1009,810.9753,852.0998
1010,812.6203,857.0347
1011,810.9753,858.67975
1012,812.6203,857.0347
1013,814.26526,853.7448
1014,815.9103,855.3898
1015,819.2002,853.7448
1016,814.26526,852.0998
1017,819.2002,855.3898
1018,809.3303,853.7448
1019,810.9753,847.16486
1020,812.6203,850.4548300000001
1021,814.26526,847.16486
1022,804.3954,845.5199
1023,809.3303,848.8099
1024,807.68536,853.7448
1025,801.1054,848.8099
1026,807.68536,845.5199
1027,806.04034,845.5199
1028,807.68536,845.5199
1029,809.3303,847.16486
1030,807.68536,847.16486
1031,809.3303,850.4548300000001
1032,814.26526,850.4548300000001
1033,810.9753,843.87494
1034,814.26526,847.16486
1035,814.26526,847.16486
1036,810.9753,845.5199
1037,812.6203,850.4548300000001
1038,809.3303,852.0998
1039,812.6203,852.0998
1040,815.9103,848.8099
1041,814.26526,853.7448
1042,820.8452,852.0998
1043,827.4251,853.7448
1044,822.4902,853.7448
1045,817.55524,857.0347
1046,817.55524,852.0998
1047,815.9103,852.0998
1048,812.6203,848.8099
1049,812.6203,845.5199
1050,819.2002,850.4548300000001
1051,814.26526,847.16486
1052,817.55524,848.8099
1053,820.8452,847.16486
1054,817.55524,843.87494
1055,817.55524,843.87494
1056,817.55524,847.16486
1057,819.2002,848.8099
1058,822.4902,843.87494
1059,819.2002,845.5199
1060,819.2002,845.5199
1061,817.55524,842.2299
1062,820.8452,843.87494
1063,820.8452,847.16486
1064,819.2002,843.87494
1065,820.8452,838.94
1066,815.9103,843.87494
1067,817.55524,847.16486
1068,815.9103,843.87494
1069,819.2002,845.5199
1070,817.55524,847.16486
1071,819.2002,845.5199
1072,822.4902,847.16486
1073,819.2002,847.16486
1074,820.8452,847.16486
1075,817.55524,845.5199
1076,815.9103,842.2299
1077,819.2002,842.2299
1078,819.2002,842.2299
1079,819.2002,843.87494
1080,820.8452,843.87494
1081,817.55524,847.16486
1082,815.9103,847.16486
1083,815.9103,847.16486
1084,819.2002,845.5199
1085,820.8452,845.5199
1086,817.55524,843.87494
1087,822.4902,845.5199
1088,819.2002,847.16486
1089,817.55524,848.8099
1090,820.8452,850.4548300000001
1091,820.8452,850.4548300000001
1092,819.2002,852.0998
1093,824.13513,852.0998
1094,827.4251,852.0998
1095,819.2002,848.8099
1096,820.8452,855.3898
1097,815.9103,852.0998
1098,815.9103,853.7448
1099,822.4902,853.7448
1100,822.4902,853.7448
1101,825.78015,850.4548300000001
1102,820.8452,848.8099
1103,820.8452,845.5199
1104,824.13513,843.87494
1105,824.13513,847.16486
1106,822.4902,847.16486
1107,822.4902,852.0998
